YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,Quantity_bf1mm,0_cluster_bf1mm,1_cluster_bf1mm,2_cluster_bf1mm,3_cluster_bf1mm,4_cluster_bf1mm,predict_Quantity,importance_Quantity_bf1mm,importance_0_cluster_bf1mm,importance_1_cluster_bf1mm,importance_2_cluster_bf1mm,importance_3_cluster_bf1mm,importance_4_cluster_bf1mm
2011-12-01,REX CASH+CARRY JUMBO SHOPPER,27,12,0,0,0,0,0,0,1,0,274,152,4,0,0,1,240.04,0.59,0.39,0.01,0.0,0.0,0.01
2011-12-01,RIBBON REEL CHRISTMAS PRESENT ,10,3,0,0,0,0,0,0,1,0,309,44,23,0,0,5,279.28,0.6,0.14,0.15,0.0,0.0,0.12
2011-12-01,RIBBON REEL CHRISTMAS SOCK BAUBLE,3,2,3,0,0,0,0,0,1,0,335,39,24,0,0,7,314.41,0.66,0.13,0.15,0.0,0.0,0.06
2011-12-01,RIBBON REEL FLORA + FAUNA ,3,0,3,0,0,0,0,0,1,0,54,10,2,0,0,2,68.12,0.41,0.48,0.05,0.0,0.0,0.07
2011-12-01,RIBBON REEL HEARTS DESIGN ,23,2,4,0,0,0,0,0,1,0,164,22,11,0,0,2,141.81928571428574,0.32,0.22,0.35,0.0,0.0,0.11
2011-12-01,RIBBON REEL LACE DESIGN ,38,4,4,0,0,0,0,0,1,0,216,14,5,1,0,2,162.54333333333332,0.35,0.39,0.22,0.03,0.0,0.01
2011-12-01,RIBBON REEL MAKING SNOWMEN ,-9,1,1,0,0,0,0,0,1,0,245,36,21,0,0,3,220.98,0.75,0.13,0.05,0.0,0.0,0.07
2011-12-01,RIBBON REEL POLKADOTS ,2,0,2,0,0,0,0,0,1,0,286,26,6,1,0,0,203.27,0.42,0.51,0.02,0.0,0.0,0.05
2011-12-01,RIBBON REEL SNOWY VILLAGE,13,3,3,0,0,0,0,0,1,0,427,32,26,0,0,2,361.27,0.33,0.25,0.14,0.0,0.0,0.28
2011-11-01,RIBBON REEL SOCKS AND MITTENS,156,22,12,0,0,2,0,0,1,0,148,18,4,0,0,1,128.89,0.3,0.61,0.02,0.0,0.0,0.08
2011-12-01,RIBBON REEL STRIPES DESIGN ,161,4,2,1,0,0,0,0,1,0,358,57,8,0,0,4,228.55,0.42,0.32,0.21,0.0,0.0,0.04
2011-12-01,RIBBONS PURSE ,11,0,3,0,0,0,1,0,0,0,24,5,1,0,0,0,16.788333333333334,0.34,0.21,0.23,0.0,0.0,0.22
2011-11-01,RIDGED BONNE JAM JAR T-LIGHT HOLDER,49,4,0,0,0,1,0,0,1,0,24,3,0,0,0,0,31.5,0.32,0.66,0.02,0.0,0.0,0.01
2011-11-01,RIDGED GLASS FINGER BOWL,6,2,0,0,0,0,1,0,0,0,6,1,0,0,0,0,73.79333333333334,0.54,0.21,0.21,0.0,0.0,0.03
2011-12-01,RIDGED GLASS POSY VASE ,4,0,1,0,0,0,1,0,0,0,7,1,1,0,0,0,20.1975,0.37,0.24,0.36,0.0,0.0,0.03
2011-10-01,RIDGED GLASS STORAGE JAR CREAM LID,3,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,9.092,0.68,0.29,0.03,0.0,0.0,0.0
2011-11-01,RIDGED GLASS T-LIGHT HOLDER,84,7,0,0,0,0,1,0,0,0,9,1,2,0,0,0,29.12666666666667,0.57,0.21,0.18,0.0,0.0,0.05
2011-12-01,RING OF ROSES BIRTHDAY CARD,25,2,1,0,0,0,1,0,0,0,85,6,10,0,0,0,140.406,0.37,0.27,0.26,0.04,0.0,0.07
2011-12-01,ROBOT BIRTHDAY CARD,231,13,2,1,0,0,0,0,1,0,408,24,14,1,0,2,324.7283333333333,0.5,0.36,0.09,0.0,0.0,0.05
2011-12-01,ROCKING HORSE GREEN CHRISTMAS ,26,2,1,0,0,0,0,0,1,0,316,33,13,0,0,1,285.79,0.42,0.39,0.03,0.0,0.0,0.16
2011-12-01,ROCKING HORSE RED CHRISTMAS ,38,1,3,0,0,1,0,0,1,0,586,50,16,1,0,1,468.92333333333335,0.39,0.41,0.09,0.0,0.0,0.11
2011-11-01,ROCOCO WALL MIRROR WHITE,18,15,0,0,0,0,0,0,1,0,41,24,2,0,0,0,3.2013333333333334,0.64,0.36,0.0,0.0,0.0,0.0
2011-12-01,ROLL WRAP 50'S CHRISTMAS,85,7,2,0,0,0,0,0,1,0,879,76,31,0,0,1,779.73,0.47,0.24,0.26,0.0,0.0,0.03
2011-12-01,ROLL WRAP 50'S RED CHRISTMAS ,60,4,1,0,0,0,0,0,1,0,315,36,18,0,0,0,344.72,0.48,0.21,0.29,0.0,0.0,0.03
2011-12-01,ROLL WRAP VINTAGE CHRISTMAS,100,8,4,0,0,0,0,0,1,0,621,66,33,0,0,1,581.81,0.48,0.21,0.3,0.0,0.0,0.01
2011-12-01,ROLL WRAP VINTAGE SPOT ,75,5,3,0,0,0,0,0,1,0,422,56,21,0,0,0,460.82,0.35,0.31,0.22,0.0,0.0,0.12
2011-12-01,ROMANTIC IMAGES GIFT WRAP SET,16,1,3,0,0,0,0,0,1,0,81,16,7,0,0,0,62.3,0.33,0.44,0.22,0.0,0.0,0.0
2011-11-01,ROMANTIC IMAGES NOTEBOOK SET,51,4,0,0,0,0,1,0,0,0,50,2,1,0,0,0,6.33,0.69,0.15,0.11,0.0,0.0,0.05
2011-12-01,ROMANTIC PINKS RIBBONS ,3,1,0,0,0,0,0,0,1,0,92,15,6,0,0,0,87.54033333333335,0.5,0.44,0.03,0.01,0.0,0.01
2011-12-01,ROSE 1 WICK MORRIS BOXED CANDLE,2,0,2,0,0,0,0,0,1,0,45,13,1,0,0,0,56.9,0.71,0.17,0.1,0.0,0.0,0.03
2011-12-01,ROSE 3 WICK MORRIS BOX CANDLE,3,0,1,0,0,0,0,0,1,0,182,25,2,0,0,1,134.115,0.36,0.14,0.2,0.0,0.0,0.3
2011-12-01,ROSE CARAVAN DOORSTOP,7,3,0,0,0,0,0,0,1,0,36,12,7,0,0,2,52.47,0.13,0.47,0.24,0.0,0.0,0.17
2011-12-01,ROSE COLOUR PAIR HEART HAIR SLIDES,-3,0,1,0,0,1,1,0,0,0,4,0,2,0,0,0,3.525,0.16,0.22,0.56,0.0,0.0,0.05
2011-12-01,ROSE COTTAGE KEEPSAKE BOX ,17,4,1,0,0,0,0,0,1,0,44,5,8,0,0,0,59.27547619047618,0.25,0.31,0.17,0.02,0.0,0.24
2011-12-01,ROSE DU SUD COSMETICS BAG,6,1,2,0,0,0,0,0,1,0,11,3,7,0,0,0,5.665833333333333,0.75,0.05,0.2,0.0,0.0,0.01
2011-12-01,ROSE DU SUD CUSHION COVER,5,0,1,0,0,0,0,0,1,0,8,0,4,0,0,0,7.61,0.33,0.29,0.32,0.0,0.0,0.06
2011-12-01,ROSE DU SUD CUSHION COVER ,2,0,1,0,0,0,0,0,1,0,5,0,5,0,0,0,5.615,0.34,0.03,0.48,0.0,0.0,0.15
2011-12-01,ROSE DU SUD DRAWSTRING BAG,2,0,2,0,0,0,1,0,0,0,3,0,2,0,0,0,5.846666666666667,0.7,0.06,0.24,0.0,0.0,0.0
2011-12-01,ROSE DU SUD OVEN GLOVE,9,2,1,0,0,0,1,0,0,0,8,1,4,0,0,0,19.645833333333336,0.54,0.22,0.21,0.0,0.0,0.03
2011-12-01,ROSE DU SUD WASHBAG ,6,0,3,0,0,0,0,0,0,1,7,1,6,0,0,0,6.416333333333333,0.37,0.37,0.26,0.0,0.0,0.0
2011-12-01,ROSE FOLKART HEART DECORATIONS,1,0,1,0,0,0,0,0,1,0,62,6,1,0,0,2,26.08333333333333,0.32,0.28,0.33,0.0,0.0,0.08
2011-12-01,ROSE SCENT CANDLE IN JEWELLED BOX,2,1,0,0,0,0,0,0,1,0,37,3,1,0,0,0,16.629333333333335,0.43,0.31,0.14,0.0,0.0,0.11
2011-12-01,ROSE SCENT CANDLE JEWELLED DRAWER,4,1,0,0,0,0,1,0,0,0,417,5,0,0,0,0,15.99,0.41,0.56,0.03,0.0,0.0,0.0
2011-12-01,ROSES REGENCY TEACUP AND SAUCER ,196,22,3,0,0,2,0,0,1,0,761,75,25,0,0,10,1082.4333333333334,0.24,0.44,0.12,0.0,0.0,0.19
2011-12-01,ROTATING LEAVES T-LIGHT HOLDER,54,2,6,0,0,0,0,0,1,0,422,34,27,0,0,4,401.04,0.36,0.3,0.04,0.0,0.0,0.3
2011-12-01,ROTATING SILVER ANGELS T-LIGHT HLDR,17,3,1,0,0,0,0,0,1,0,2354,84,26,0,0,11,1877.517,0.39,0.3,0.13,0.02,0.0,0.16
2011-12-01,ROUND CAKE TIN VINTAGE GREEN,12,1,0,0,0,0,0,0,1,0,22,14,1,0,0,2,54.685500000000005,0.37,0.12,0.08,0.01,0.0,0.41
2011-12-01,ROUND CAKE TIN VINTAGE RED,4,6,0,0,0,0,0,0,1,0,48,26,1,0,0,4,62.414285714285725,0.44,0.45,0.06,0.0,0.0,0.05
2011-12-01,ROUND CONTAINER SET OF 5 RETROSPOT,71,2,3,0,0,0,0,0,1,0,162,16,9,1,0,1,79.73916666666668,0.29,0.14,0.19,0.06,0.0,0.32
2011-11-01,ROUND PINK HEART MIRROR,13,3,0,0,0,0,1,0,0,0,2,1,0,0,0,0,3.98,0.59,0.39,0.02,0.0,0.0,0.0
2011-12-01,ROUND PURPLE CLOCK WITH SUCKER,10,1,0,0,0,0,0,0,1,0,107,3,0,0,0,0,24.59,0.37,0.51,0.0,0.0,0.0,0.12
2011-12-01,ROUND SNACK BOXES SET OF 4 FRUITS ,368,13,7,1,0,1,0,0,1,0,512,41,18,1,0,3,366.82191666666665,0.28,0.34,0.21,0.04,0.0,0.13
2011-12-01,ROUND SNACK BOXES SET OF 4 SKULLS,26,3,2,0,0,0,0,0,1,0,167,23,20,0,0,2,102.70333333333333,0.48,0.21,0.27,0.0,0.0,0.04
2011-12-01,ROUND SNACK BOXES SET OF4 WOODLAND ,372,16,3,1,0,0,0,0,1,0,1096,72,21,2,0,5,701.181,0.32,0.24,0.19,0.16,0.0,0.09
2011-12-01,ROUND STORAGE TIN VINTAGE LEAF,12,2,0,0,0,0,0,0,1,0,102,11,1,0,0,1,67.65166666666667,0.25,0.33,0.17,0.0,0.0,0.25
2011-10-01,ROUND WHITE CONFETTI IN TUBE,1,1,0,0,0,0,0,0,1,0,36,1,0,0,0,1,24.06,0.44,0.3,0.05,0.0,0.0,0.21
2011-11-01,RUBY DROP CHANDELIER EARRINGS,2,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,2.1093333333333333,0.63,0.21,0.14,0.0,0.0,0.01
2011-11-01,RUBY GLASS CLUSTER BRACELET,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1.5500873015873018,0.43,0.32,0.25,0.0,0.0,0.0
2011-12-01,RUBY GLASS CLUSTER EARRINGS,2,0,2,0,0,0,1,0,0,0,6,0,5,0,0,0,2.72,0.44,0.19,0.37,0.0,0.0,0.0
2011-12-01,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.24,0.56,0.19,0.0,0.0,0.0,0.25
2011-12-01,RUSTIC MIRROR WITH LACE HEART,2,1,0,0,0,0,0,0,1,0,37,15,4,0,0,1,60.08266666666666,0.35,0.45,0.16,0.02,0.0,0.02
2011-12-01,RUSTIC STRAWBERRY JAM POT LARGE ,14,2,0,0,0,0,0,0,1,0,40,6,0,0,0,0,41.51238095238095,0.44,0.43,0.14,0.0,0.0,0.0
2011-12-01,RUSTIC STRAWBERRY JAM POT SMALL,24,2,0,0,0,0,0,0,1,0,81,6,2,0,0,1,80.77,0.67,0.19,0.06,0.0,0.0,0.09
2011-12-01,S/12 MINI RABBIT EASTER,4,1,0,0,0,0,1,0,0,0,13,3,0,0,0,1,45.0,0.32,0.19,0.46,0.0,0.0,0.02
2011-11-01,S/12 VANILLA  BOTANICAL T-LIGHTS,1,1,0,0,0,0,1,0,0,0,59,4,0,0,0,0,18.541,0.68,0.21,0.11,0.0,0.0,0.0
2011-12-01,S/15 SILVER GLASS BAUBLES IN BAG,12,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,12.710821428571432,0.28,0.34,0.12,0.0,0.0,0.26
2011-10-01,S/2 ZINC HEART DESIGN PLANTERS,6,4,0,0,0,0,0,0,1,0,2,2,0,0,0,0,4.927666666666666,0.41,0.59,0.0,0.0,0.0,0.0
2011-12-01,S/4 BLACK MINI ROSE CANDLE IN BOWL,2,0,2,0,0,0,0,0,1,0,12,1,5,0,0,2,8.313333333333333,0.48,0.14,0.32,0.0,0.0,0.07
2011-12-01,S/4 CACTI CANDLES,28,2,3,0,0,0,0,0,1,0,92,7,14,0,0,3,49.16683333333334,0.33,0.23,0.35,0.0,0.0,0.08
2011-11-01,S/4 GROOVY CAT MAGNETS,6,1,0,0,0,0,0,0,1,0,12,3,1,0,0,0,19.493666666666666,0.59,0.1,0.2,0.0,0.0,0.11
2011-12-01,S/4 IVORY MINI ROSE CANDLE IN BOWL,63,2,4,0,0,0,0,0,1,0,36,5,8,0,0,2,84.63,0.33,0.09,0.3,0.0,0.0,0.28
2011-12-01,S/4 PINK FLOWER CANDLES IN BOWL,9,3,0,0,0,0,0,0,1,0,75,15,4,0,0,2,79.64000000000001,0.36,0.16,0.34,0.0,0.0,0.13
2011-12-01,S/4 VALENTINE DECOUPAGE HEART BOX,12,2,2,0,0,0,1,0,0,0,275,5,1,0,0,0,89.69316666666666,0.3,0.32,0.08,0.0,0.0,0.3
2011-11-01,S/6 SEW ON CROCHET FLOWERS,1,1,0,0,0,0,1,0,0,0,12,1,0,0,0,0,12.971666666666668,0.5,0.25,0.23,0.0,0.0,0.02
2011-12-01,S/6 WOODEN SKITTLES IN COTTON BAG,29,4,1,0,0,0,0,0,1,0,99,17,10,0,0,1,186.04,0.47,0.39,0.07,0.0,0.0,0.07
2011-12-01,SALLE DE BAIN HOOK,1,0,1,0,0,0,0,0,1,0,38,2,2,1,0,0,45.33216666666667,0.23,0.24,0.5,0.01,0.0,0.03
2011-12-01,SANDALWOOD FAN,136,4,3,0,0,0,0,0,1,0,199,10,10,0,0,0,250.32,0.46,0.38,0.11,0.0,0.0,0.05
2011-11-01,SANDWICH BATH SPONGE,201,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,16.4475,0.5,0.18,0.16,0.0,0.0,0.16
2011-12-01,SAVE THE PLANET COTTON TOTE BAG,15,3,2,0,0,0,0,0,1,0,71,11,7,0,0,1,69.67166666666667,0.59,0.3,0.1,0.0,0.0,0.01
2011-12-01,SAVE THE PLANET MUG,29,3,1,0,0,0,0,0,1,0,301,36,13,0,0,3,299.6275,0.24,0.18,0.29,0.0,0.0,0.28
2011-12-01,SAVOY ART DECO CLOCK,2,2,1,0,0,0,0,0,1,0,14,4,0,0,0,0,31.978333333333335,0.59,0.27,0.07,0.0,0.0,0.08
2011-12-01,SCANDINAVIAN 3 HEARTS NAPKIN RING,37,2,2,0,0,0,1,0,0,0,101,4,3,0,0,0,159.55433333333332,0.25,0.28,0.4,0.0,0.0,0.06
2011-12-01,SCANDINAVIAN PAISLEY PICNIC BAG,128,4,5,1,0,0,1,0,0,0,122,22,14,0,0,4,145.0875,0.42,0.4,0.14,0.0,0.0,0.05
2011-12-01,SCANDINAVIAN REDS RIBBONS,64,8,3,0,0,0,0,0,1,0,396,50,23,0,0,5,371.23,0.36,0.16,0.31,0.0,0.0,0.17
2011-10-01,SCENTED CANDLE IN DIGITALIS TIN,24,1,0,0,0,0,1,0,0,0,3,2,0,0,0,0,2.99,0.47,0.16,0.38,0.0,0.0,0.0
2011-12-01,SCENTED VELVET LOUNGE CANDLE ,72,1,0,0,0,0,1,0,0,0,380,19,0,0,0,0,132.845,0.57,0.2,0.19,0.0,0.0,0.04
2011-12-01,SCHOOL DESK AND CHAIR ,1,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2.9053333333333335,0.67,0.2,0.0,0.03,0.0,0.11
2011-12-01,SCOTTIE DOG HOT WATER BOTTLE,46,7,3,0,0,0,0,0,1,0,701,113,15,0,0,7,764.22,0.15,0.17,0.07,0.01,0.0,0.6
2011-12-01,SCOTTIE DOGS BABY BIB,162,1,5,1,0,0,0,0,1,0,288,11,13,1,0,4,181.81,0.3,0.32,0.22,0.02,0.0,0.14
2011-12-01,SCOTTIES CHILDRENS APRON,6,0,2,0,0,0,1,0,0,0,14,1,2,0,0,0,13.16,0.54,0.3,0.16,0.0,0.0,0.0
2011-12-01,SCOTTIES DESIGN WASHBAG,10,1,2,0,0,0,0,0,1,0,5,1,1,0,0,0,13.09,0.48,0.22,0.21,0.0,0.0,0.08
2011-12-01,SEASIDE FLYING DISC,1,0,1,0,0,0,1,0,0,0,48,3,8,0,0,1,28.397333333333336,0.49,0.31,0.14,0.0,0.0,0.06
2011-11-01,SET 10 CARDS DINKY TREE 17076,28,0,7,0,0,0,1,0,0,0,3,0,3,0,0,0,2.1224999999999996,0.83,0.0,0.17,0.0,0.0,0.0
2011-12-01,SET 10 LIGHTS NIGHT OWL,81,6,0,0,0,1,0,0,1,0,7,4,0,0,0,0,11.128976190476191,0.13,0.05,0.18,0.0,0.0,0.64
2011-12-01,SET 10 NIGHT OWL LIGHTS,16,4,3,0,0,0,0,0,1,0,155,16,18,0,0,9,95.61,0.2,0.14,0.16,0.0,0.0,0.51
2011-12-01,SET 12 COLOUR PENCILS DOLLY GIRL ,85,4,1,0,0,2,0,0,1,0,709,63,18,0,0,1,669.93,0.42,0.35,0.16,0.01,0.0,0.06
2011-12-01,SET 12 COLOUR PENCILS LOVE LONDON,34,2,1,0,0,0,0,0,1,0,779,52,19,0,0,0,533.41,0.2,0.48,0.21,0.04,0.0,0.08
2011-12-01,SET 12 COLOUR PENCILS SPACEBOY ,84,6,0,0,0,2,0,0,1,0,1049,74,22,0,0,3,892.33,0.31,0.26,0.31,0.04,0.0,0.08
2011-12-01,SET 12 COLOURING PENCILS DOILY,33,2,1,0,0,0,0,0,1,0,610,41,23,0,0,3,474.93,0.25,0.29,0.44,0.0,0.0,0.02
2011-12-01,SET 12 KIDS  WHITE CHALK STICKS,771,10,1,0,0,1,0,0,1,0,206,19,3,0,0,7,212.56730952380957,0.22,0.5,0.24,0.0,0.0,0.04
2011-12-01,SET 12 KIDS COLOUR  CHALK STICKS,488,12,3,1,0,0,0,0,1,0,467,40,15,0,0,5,1120.99,0.28,0.27,0.36,0.04,0.0,0.06
2011-12-01,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,3.8436666666666666,0.56,0.38,0.04,0.0,0.0,0.01
2011-12-01,SET 12 RETRO WHITE CHALK STICKS,65,5,3,0,0,1,0,0,1,0,413,37,16,0,0,8,396.6575,0.27,0.35,0.26,0.0,0.0,0.13
2011-11-01,SET 12 VINTAGE DOILY CHALK ,511,40,9,0,0,0,0,0,1,0,143,14,2,0,0,0,78.64,0.43,0.51,0.05,0.01,0.0,0.01
2011-12-01,SET 2 PANTRY DESIGN TEA TOWELS,123,10,3,0,0,0,0,0,1,0,150,31,8,1,0,1,187.94,0.13,0.19,0.14,0.08,0.0,0.45
2011-12-01,SET 2 TEA TOWELS I LOVE LONDON ,7,1,1,0,0,0,0,0,1,0,202,40,21,0,0,0,239.24,0.21,0.27,0.49,0.0,0.0,0.04
2011-12-01,SET 20 NAPKINS FAIRY CAKES DESIGN ,157,11,1,0,0,1,0,0,1,0,318,30,8,0,0,4,366.548,0.29,0.22,0.1,0.0,0.0,0.4
2011-12-01,SET 3 PAPER VINTAGE CHICK PAPER EGG,48,4,0,0,0,0,0,0,1,0,20,4,0,0,0,0,47.62,0.34,0.11,0.12,0.07,0.0,0.36
2011-12-01,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",34,7,1,0,0,0,0,0,1,0,192,24,10,0,0,2,142.05666666666667,0.25,0.25,0.48,0.0,0.0,0.01
2011-12-01,SET 3 SONG BIRD PAPER EGGS ASSORTED,36,1,0,0,0,0,0,0,1,0,17,4,0,0,0,0,27.925,0.57,0.18,0.11,0.01,0.0,0.12
2011-11-01,SET 3 WICKER OVAL BASKETS W LIDS,2,1,0,0,0,0,1,0,0,0,3,2,0,0,0,0,56.751999999999995,0.66,0.18,0.0,0.11,0.0,0.05
2011-11-01,SET 3 WICKER STORAGE BASKETS ,19,8,0,0,0,0,0,0,1,0,4,4,0,0,0,0,9.27,0.5,0.29,0.0,0.0,0.0,0.21
2011-12-01,SET 36 COLOUR PENCILS DOLLY GIRL,-13,1,1,0,0,0,0,0,1,0,531,34,19,1,0,1,424.58,0.43,0.28,0.24,0.02,0.0,0.03
2011-12-01,SET 36 COLOUR PENCILS LOVE LONDON,2,0,2,0,0,0,0,0,1,0,381,33,12,1,0,0,290.22,0.33,0.34,0.26,0.02,0.0,0.06
2011-12-01,SET 36 COLOUR PENCILS SPACEBOY ,2,0,2,0,0,0,0,0,1,0,640,42,21,1,0,1,501.71,0.31,0.3,0.32,0.03,0.0,0.04
2011-12-01,SET 36 COLOURING PENCILS DOILY,3,0,2,0,0,0,0,0,1,0,350,40,17,0,0,0,401.66,0.2,0.68,0.11,0.0,0.0,0.0
2011-12-01,SET 4 NURSERY DES ROUND BOXES,2,1,0,0,0,0,1,0,0,0,12,1,0,0,0,0,4.2175,0.88,0.12,0.0,0.0,0.0,0.0
2011-12-01,SET 4 VALENTINE DECOUPAGE HEART BOX,15,2,0,0,0,0,0,0,1,0,30,12,2,0,0,0,15.23,0.75,0.12,0.1,0.0,0.0,0.03
2011-12-01,SET 40 HEART SHAPE PETIT FOUR CASES,384,8,0,0,0,1,0,0,1,0,264,6,0,1,0,0,138.05916666666667,0.41,0.3,0.05,0.01,0.0,0.23
2011-11-01,SET 6 FOOTBALL CELEBRATION CANDLES,46,7,10,0,0,0,0,0,1,0,98,12,5,0,0,0,67.2,0.34,0.19,0.4,0.0,0.0,0.08
2011-12-01,SET 6 PAPER TABLE LANTERN HEARTS ,57,9,1,0,0,0,0,0,1,0,458,57,10,0,0,1,351.92,0.21,0.44,0.26,0.01,0.0,0.08
2011-12-01,SET 6 PAPER TABLE LANTERN STARS ,39,6,0,0,0,0,0,0,1,0,502,50,16,0,0,4,393.38,0.46,0.25,0.11,0.04,0.0,0.14
2011-12-01,SET 6 SCHOOL MILK BOTTLES IN CRATE,78,6,5,0,0,2,0,0,1,0,774,65,30,0,0,2,517.11,0.09,0.07,0.17,0.03,0.0,0.64
2011-12-01,SET 7 BABUSHKA NESTING BOXES,31,4,0,0,0,0,0,0,1,0,226,34,8,1,0,3,79.58,0.23,0.51,0.2,0.01,0.0,0.06
2011-12-01,SET 8 CANDLES VINTAGE DOILY,25,2,1,0,0,0,0,0,1,0,162,20,3,0,0,1,214.5,0.46,0.45,0.06,0.0,0.0,0.03
2011-12-01,SET OF 10 LANTERNS FAIRY LIGHT STAR,22,6,0,0,0,0,0,0,1,0,17,13,4,0,0,0,16.69,0.19,0.42,0.05,0.0,0.0,0.33
2011-12-01,SET OF 10 LED DOLLY LIGHTS,62,11,0,0,0,0,0,0,1,0,228,47,7,0,0,4,184.84,0.27,0.33,0.08,0.21,0.0,0.11
2011-12-01,SET OF 12  VINTAGE POSTCARD SET,30,2,0,0,0,0,1,0,0,0,338,21,2,0,0,2,236.48,0.37,0.52,0.02,0.0,0.0,0.09
2011-12-01,SET OF 12 FAIRY CAKE BAKING CASES,213,10,3,0,0,1,0,0,1,0,1458,70,21,1,0,4,1086.44,0.36,0.23,0.28,0.03,0.0,0.1
2011-12-01,SET OF 12 FORK CANDLES,17,3,0,0,0,0,0,0,1,0,151,17,14,1,0,2,238.95,0.71,0.11,0.07,0.01,0.0,0.09
2011-11-01,SET OF 12 MINI BUNNIES IN A BUCKET,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7.88,0.63,0.31,0.03,0.0,0.0,0.03
2011-12-01,SET OF 12 MINI LOAF BAKING CASES,180,6,3,0,0,0,0,0,1,0,984,52,20,1,0,1,812.67,0.35,0.34,0.12,0.03,0.0,0.15
2011-12-01,SET OF 12 T-LIGHTS VINTAGE DOILY,24,2,0,0,0,0,0,0,1,0,201,12,3,0,0,1,206.2,0.63,0.37,0.0,0.0,0.0,0.01
2011-12-01,SET OF 16 VINTAGE BLACK CUTLERY,14,0,3,0,0,0,0,0,1,0,2,0,1,0,0,1,4.045,0.34,0.15,0.47,0.0,0.0,0.04
2011-12-01,SET OF 16 VINTAGE PISTACHIO CUTLERY,15,0,2,0,0,0,1,0,0,0,14,1,4,0,0,0,50.49833333333333,0.45,0.22,0.3,0.0,0.0,0.02
2011-12-01,SET OF 16 VINTAGE RED CUTLERY,30,0,3,0,0,0,0,0,1,0,16,1,1,0,0,1,7.363833333333333,0.41,0.42,0.11,0.0,0.0,0.05
2011-12-01,SET OF 16 VINTAGE ROSE CUTLERY,7,0,2,0,0,0,0,0,1,0,14,4,2,0,0,0,21.74166666666667,0.51,0.24,0.19,0.0,0.0,0.06
2011-12-01,SET OF 16 VINTAGE SKY BLUE CUTLERY,6,1,2,0,0,0,0,0,1,0,14,2,1,0,0,1,12.578833333333334,0.22,0.12,0.59,0.0,0.0,0.08
2011-12-01,SET OF 2 CERAMIC CHRISTMAS REINDEER,48,4,0,0,0,0,0,0,1,0,388,3,0,1,0,0,223.4,0.41,0.27,0.15,0.04,0.0,0.13
2011-12-01,SET OF 2 CERAMIC CHRISTMAS TREES,157,4,1,0,0,0,0,0,1,0,242,23,4,0,0,2,203.59,0.48,0.43,0.07,0.0,0.0,0.02
2011-12-01,SET OF 2 CERAMIC PAINTED HEARTS ,1,1,0,0,0,0,0,0,1,0,355,33,2,1,0,0,221.64,0.42,0.4,0.09,0.01,0.0,0.07
2011-12-01,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,75,4,2,0,0,0,0,0,1,0,238,18,8,0,0,4,284.91,0.38,0.28,0.17,0.0,0.0,0.17
2011-12-01,SET OF 2 ROUND TINS CAMEMBERT ,2,2,0,0,0,0,0,0,1,0,17,7,6,0,0,0,25.052777777777774,0.12,0.24,0.2,0.0,0.0,0.44
2011-12-01,SET OF 2 ROUND TINS DUTCH CHEESE,9,2,2,0,0,0,1,0,0,0,20,12,2,0,0,0,27.32,0.74,0.18,0.02,0.0,0.0,0.06
2011-12-01,SET OF 2 TEA TOWELS APPLE AND PEARS,127,5,0,0,0,0,0,0,1,0,117,29,7,0,0,2,136.44333333333333,0.37,0.28,0.26,0.03,0.0,0.06
2011-11-01,SET OF 2 TEA TOWELS PING MICROWAVE,13,0,7,0,0,2,1,0,0,0,14,2,4,0,0,3,15.17,0.57,0.11,0.09,0.0,0.0,0.23
2011-12-01,SET OF 2 TINS JARDIN DE PROVENCE,5,2,2,0,0,0,0,0,1,0,9,8,0,0,0,1,12.152999999999999,0.5,0.33,0.15,0.0,0.0,0.02
2011-12-01,SET OF 2 TINS VINTAGE BATHROOM ,1,0,1,0,0,0,0,0,1,0,9,4,1,0,0,0,18.741,0.58,0.25,0.17,0.0,0.0,0.0
2011-12-01,SET OF 2 TRAYS HOME SWEET HOME,12,5,0,0,0,1,0,0,1,0,58,20,4,0,0,1,53.2,0.46,0.1,0.07,0.0,0.0,0.37
2011-12-01,SET OF 2 WOODEN MARKET CRATES,4,2,1,0,0,0,1,0,0,0,46,15,6,0,0,0,52.14933333333333,0.22,0.14,0.61,0.0,0.0,0.04
2011-12-01,SET OF 20 KIDS COOKIE CUTTERS,130,16,1,0,0,0,0,0,1,0,539,58,17,0,0,12,432.22,0.33,0.31,0.27,0.0,0.0,0.09
