YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,predict_Quantity,real_Quantity
2011-04-01,SPOTTY BUNTING,398,33,8,0,0,1,0,0,1,0,,
2011-05-01,SPOTTY BUNTING,1387,170,27,0,0,14,0,0,1,0,,
2011-06-01,SPOTTY BUNTING,955,124,13,2,0,8,0,0,1,0,,
2011-07-01,SPOTTY BUNTING,1393,132,18,0,0,9,0,0,1,0,,
2011-08-01,SPOTTY BUNTING,1295,119,20,2,0,5,0,0,1,0,,
2011-09-01,SPOTTY BUNTING,975,123,15,1,0,7,0,0,1,0,,
2011-10-01,SPOTTY BUNTING,582,82,13,0,0,4,0,0,1,0,,
2011-11-01,SPOTTY BUNTING,902,88,14,0,0,7,0,0,1,0,,
2011-12-01,SPOTTY BUNTING,146,25,4,0,0,0,0,0,1,0,104.0,146.0
2010-01-01,SPOTTY PINK DUCK DOORSTOP,1,0,1,0,0,0,0,0,1,0,,
2010-02-01,SPOTTY PINK DUCK DOORSTOP,3,1,0,0,0,0,0,0,1,0,,
2010-03-01,SPOTTY PINK DUCK DOORSTOP,2,0,1,0,0,0,0,0,1,0,,
2010-06-01,SPOTTY PINK DUCK DOORSTOP,2,0,1,0,0,0,0,0,1,0,,
2010-08-01,SPOTTY PINK DUCK DOORSTOP,1,0,1,0,0,0,0,0,1,0,,
2010-09-01,SPOTTY PINK DUCK DOORSTOP,3,0,1,0,0,0,0,0,1,0,,
2010-12-01,SPOTTY PINK DUCK DOORSTOP,16,3,8,0,0,0,0,0,1,0,,
2011-01-01,SPOTTY PINK DUCK DOORSTOP,6,1,3,0,0,0,0,0,1,0,,
2011-02-01,SPOTTY PINK DUCK DOORSTOP,24,5,4,0,0,0,0,0,1,0,,
2011-03-01,SPOTTY PINK DUCK DOORSTOP,7,3,1,0,0,0,0,0,1,0,,
2011-04-01,SPOTTY PINK DUCK DOORSTOP,25,5,8,0,0,1,0,0,1,0,,
2011-05-01,SPOTTY PINK DUCK DOORSTOP,29,4,3,0,0,2,0,0,1,0,,
2011-06-01,SPOTTY PINK DUCK DOORSTOP,12,3,0,0,0,0,0,0,1,0,,
2011-07-01,SPOTTY PINK DUCK DOORSTOP,58,10,2,0,0,0,0,0,1,0,,
2011-08-01,SPOTTY PINK DUCK DOORSTOP,24,4,3,0,0,2,0,0,1,0,,
2011-09-01,SPOTTY PINK DUCK DOORSTOP,20,8,2,0,0,1,0,0,1,0,,
2011-10-01,SPOTTY PINK DUCK DOORSTOP,22,5,6,0,0,1,0,0,1,0,,
2011-11-01,SPOTTY PINK DUCK DOORSTOP,30,8,7,0,0,1,0,0,1,0,,
2011-12-01,SPOTTY PINK DUCK DOORSTOP,2,1,0,0,0,0,0,0,1,0,13.0,2.0
2010-10-01,SPRIG LAVENDER ARTIFICIAL FLOWER,48,1,0,0,0,0,0,0,1,0,,
2010-12-01,SPRIG LAVENDER ARTIFICIAL FLOWER,96,2,0,0,0,0,0,0,1,0,,
2011-01-01,SPRIG LAVENDER ARTIFICIAL FLOWER,-4,5,0,0,0,0,0,0,1,0,,
2011-02-01,SPRIG LAVENDER ARTIFICIAL FLOWER,16,1,0,0,0,0,0,0,1,0,,
2011-04-01,SPRIG LAVENDER ARTIFICIAL FLOWER,8,2,1,0,0,0,0,0,1,0,-4.0,8.0
2010-07-01,SQUARE CHERRY BLOSSOM CABINET,4,1,0,0,0,0,1,0,0,0,,
2010-12-01,SQUARE CHERRY BLOSSOM CABINET,10,2,0,0,0,0,1,0,0,0,,
2011-03-01,SQUARE CHERRY BLOSSOM CABINET,14,3,0,0,0,0,1,0,0,0,,
2011-04-01,SQUARE CHERRY BLOSSOM CABINET,6,0,0,0,0,1,1,0,0,0,,
2011-05-01,SQUARE CHERRY BLOSSOM CABINET,20,1,0,0,0,0,1,0,0,0,,
2011-06-01,SQUARE CHERRY BLOSSOM CABINET,32,4,0,0,0,0,1,0,0,0,,
2011-07-01,SQUARE CHERRY BLOSSOM CABINET,13,2,0,0,0,0,1,0,0,0,,
2011-08-01,SQUARE CHERRY BLOSSOM CABINET,-8,3,0,0,0,0,1,0,0,0,,
2011-09-01,SQUARE CHERRY BLOSSOM CABINET,8,2,0,0,0,0,1,0,0,0,,
2011-10-01,SQUARE CHERRY BLOSSOM CABINET,4,1,0,0,0,0,1,0,0,0,,
2011-11-01,SQUARE CHERRY BLOSSOM CABINET,6,4,0,0,0,0,1,0,0,0,-8.0,7.0
2010-01-01,SQUARE FLOOR CUSHION VINTAGE RED,1,1,0,0,0,0,1,0,0,0,,
2010-09-01,SQUARE FLOOR CUSHION VINTAGE RED,1,1,0,0,0,0,1,0,0,0,,
2010-12-01,SQUARE FLOOR CUSHION VINTAGE RED,1,0,1,0,0,0,1,0,0,0,,
2011-01-01,SQUARE FLOOR CUSHION VINTAGE RED,4,1,0,0,0,2,1,0,0,0,,
2011-02-01,SQUARE FLOOR CUSHION VINTAGE RED,11,3,0,0,0,0,1,0,0,0,,
2011-04-01,SQUARE FLOOR CUSHION VINTAGE RED,2,1,1,0,0,0,1,0,0,0,,
2011-05-01,SQUARE FLOOR CUSHION VINTAGE RED,2,1,0,0,0,0,1,0,0,0,,
2011-06-01,SQUARE FLOOR CUSHION VINTAGE RED,3,1,2,0,0,0,1,0,0,0,,
2011-07-01,SQUARE FLOOR CUSHION VINTAGE RED,10,1,3,0,0,1,1,0,0,0,,
2011-08-01,SQUARE FLOOR CUSHION VINTAGE RED,6,1,2,0,0,2,1,0,0,0,,
2011-09-01,SQUARE FLOOR CUSHION VINTAGE RED,4,0,2,0,0,1,1,0,0,0,,
2011-10-01,SQUARE FLOOR CUSHION VINTAGE RED,15,2,2,0,0,2,1,0,0,0,,
2011-11-01,SQUARE FLOOR CUSHION VINTAGE RED,13,1,4,0,0,5,1,0,0,0,5.0,13.0
2011-04-01,SQUARE METAL CANDLEHOLDER BASE,24,0,0,0,0,1,1,0,0,0,,
2011-07-01,SQUARE METAL CANDLEHOLDER BASE,1,0,0,0,0,1,1,0,0,0,,
2011-10-01,SQUARE METAL CANDLEHOLDER BASE,18,2,0,0,0,0,1,0,0,0,,
2011-11-01,SQUARE METAL CANDLEHOLDER BASE,9,1,0,0,0,3,1,0,0,0,,
2011-01-01,SQUARE MINI PORTRAIT FRAME,12,2,0,0,0,0,0,0,1,0,,
2011-02-01,SQUARE MINI PORTRAIT FRAME,18,3,0,0,0,0,0,0,1,0,,
2011-03-01,SQUARE MINI PORTRAIT FRAME,6,1,0,0,0,0,0,0,1,0,,
2011-04-01,SQUARE MINI PORTRAIT FRAME,6,1,0,0,0,0,0,0,1,0,,
2011-05-01,SQUARE MINI PORTRAIT FRAME,19,2,1,0,0,0,0,0,1,0,,
2011-06-01,SQUARE MINI PORTRAIT FRAME,18,2,0,0,0,0,0,0,1,0,,
2011-08-01,SQUARE MINI PORTRAIT FRAME,9,2,1,0,0,0,0,0,1,0,,
2011-09-01,SQUARE MINI PORTRAIT FRAME,13,0,1,0,0,1,0,0,1,0,,
2011-10-01,SQUARE MINI PORTRAIT FRAME,81,13,0,0,0,1,0,0,1,0,,
2011-11-01,SQUARE MINI PORTRAIT FRAME,96,17,5,0,0,1,0,0,1,0,7.0,96.0
2010-01-01,SQUARECUSHION COVER PINK UNION FLAG,5,1,1,0,0,1,1,0,0,0,,
2010-02-01,SQUARECUSHION COVER PINK UNION FLAG,6,2,0,0,0,0,1,0,0,0,,
2010-03-01,SQUARECUSHION COVER PINK UNION FLAG,1,0,1,0,0,0,1,0,0,0,,
2010-06-01,SQUARECUSHION COVER PINK UNION FLAG,1,1,0,0,0,0,1,0,0,0,,
2010-08-01,SQUARECUSHION COVER PINK UNION FLAG,2,1,0,0,0,0,1,0,0,0,,
2010-10-01,SQUARECUSHION COVER PINK UNION FLAG,3,2,0,0,0,0,1,0,0,0,,
2010-12-01,SQUARECUSHION COVER PINK UNION FLAG,12,3,2,0,0,0,1,0,0,0,,
2011-01-01,SQUARECUSHION COVER PINK UNION FLAG,12,2,2,0,0,1,1,0,0,0,,
2011-02-01,SQUARECUSHION COVER PINK UNION FLAG,8,3,0,0,0,0,1,0,0,0,,
2011-03-01,SQUARECUSHION COVER PINK UNION FLAG,15,4,1,0,0,0,1,0,0,0,,
2011-04-01,SQUARECUSHION COVER PINK UNION FLAG,2,1,0,0,0,0,1,0,0,0,,
2011-07-01,SQUARECUSHION COVER PINK UNION FLAG,3,2,0,0,0,0,1,0,0,0,,
2011-10-01,SQUARECUSHION COVER PINK UNION FLAG,2,1,0,0,0,0,1,0,0,0,6.0,2.0
2011-01-01,SQUARECUSHION COVER PINK UNION JACK,1,1,0,0,0,0,0,0,1,0,,
2011-03-01,SQUARECUSHION COVER PINK UNION JACK,3,2,0,0,0,0,0,0,1,0,,
2011-04-01,SQUARECUSHION COVER PINK UNION JACK,10,3,2,0,0,0,0,0,1,0,,
2011-05-01,SQUARECUSHION COVER PINK UNION JACK,16,0,1,0,0,2,0,0,1,0,,
2011-06-01,SQUARECUSHION COVER PINK UNION JACK,71,6,3,0,0,0,0,0,1,0,,
2011-07-01,SQUARECUSHION COVER PINK UNION JACK,15,1,3,0,0,0,0,0,1,0,,
2011-08-01,SQUARECUSHION COVER PINK UNION JACK,1,0,1,0,0,0,0,0,1,0,,
2011-09-01,SQUARECUSHION COVER PINK UNION JACK,42,6,0,0,0,0,0,0,1,0,,
2011-10-01,SQUARECUSHION COVER PINK UNION JACK,6,4,1,0,0,0,0,0,1,0,,
2011-11-01,SQUARECUSHION COVER PINK UNION JACK,4,2,1,0,0,1,0,0,1,0,,
2011-12-01,SQUARECUSHION COVER PINK UNION JACK,4,1,1,0,0,0,0,0,1,0,24.0,4.0
2010-06-01,ST TROPEZ NECKLACE,1,0,1,0,0,0,0,0,1,0,,
2010-07-01,ST TROPEZ NECKLACE,1,0,1,0,0,0,0,0,1,0,,
2010-12-01,ST TROPEZ NECKLACE,2,0,2,0,0,0,0,0,1,0,,
2011-01-01,ST TROPEZ NECKLACE,2,0,2,0,0,0,0,0,1,0,,
2011-02-01,ST TROPEZ NECKLACE,4,0,3,0,0,0,0,0,1,0,,
2011-03-01,ST TROPEZ NECKLACE,8,1,5,0,0,0,0,0,1,0,,
2011-04-01,ST TROPEZ NECKLACE,5,1,3,0,0,0,0,0,1,0,,
2011-05-01,ST TROPEZ NECKLACE,1,0,1,0,0,0,0,0,1,0,,
2011-06-01,ST TROPEZ NECKLACE,2,0,2,0,0,0,0,0,1,0,,
2011-08-01,ST TROPEZ NECKLACE,4,1,3,0,0,0,0,0,1,0,,
2011-09-01,ST TROPEZ NECKLACE,4,2,1,0,0,0,0,0,1,0,,
2011-10-01,ST TROPEZ NECKLACE,4,0,3,0,0,0,0,0,1,0,,
2011-11-01,ST TROPEZ NECKLACE,6,1,1,0,0,0,0,0,1,0,,
2011-12-01,ST TROPEZ NECKLACE,1,0,1,0,0,0,0,0,1,0,5.0,1.0
2011-01-01,STANDING FAIRY POLE SUPPORT ,12,1,0,0,0,0,0,0,1,0,,
2011-02-01,STANDING FAIRY POLE SUPPORT ,26,3,0,0,0,0,0,0,1,0,,
2011-03-01,STANDING FAIRY POLE SUPPORT ,24,2,0,0,0,0,0,0,1,0,,
2011-04-01,STANDING FAIRY POLE SUPPORT ,48,2,0,0,0,1,0,0,1,0,,
2011-05-01,STANDING FAIRY POLE SUPPORT ,48,1,0,0,0,0,0,0,1,0,,
2011-06-01,STANDING FAIRY POLE SUPPORT ,24,1,0,0,0,0,0,0,1,0,,
2011-07-01,STANDING FAIRY POLE SUPPORT ,60,4,0,0,0,0,0,0,1,0,,
2011-09-01,STANDING FAIRY POLE SUPPORT ,48,1,0,0,0,0,0,0,1,0,,
2011-10-01,STANDING FAIRY POLE SUPPORT ,2,1,0,0,0,0,0,0,1,0,,
2011-11-01,STANDING FAIRY POLE SUPPORT ,32,5,0,0,0,0,0,0,1,0,,
2011-12-01,STANDING FAIRY POLE SUPPORT ,24,1,0,0,0,0,0,0,1,0,2.0,24.0
2010-01-01,STAR  T-LIGHT HOLDER ,5,2,0,0,0,0,1,0,0,0,,
2010-03-01,STAR  T-LIGHT HOLDER ,27,0,1,0,0,1,1,0,0,0,,
2010-06-01,STAR  T-LIGHT HOLDER ,6,0,2,0,0,0,1,0,0,0,,
2010-07-01,STAR  T-LIGHT HOLDER ,3,0,1,0,0,0,1,0,0,0,,
2010-08-01,STAR  T-LIGHT HOLDER ,13,1,1,0,0,0,1,0,0,0,,
2010-09-01,STAR  T-LIGHT HOLDER ,3,0,1,0,0,0,1,0,0,0,,
2010-10-01,STAR  T-LIGHT HOLDER ,1,0,1,0,0,0,1,0,0,0,,
2010-12-01,STAR  T-LIGHT HOLDER ,16,2,0,0,0,0,1,0,0,0,,
2011-01-01,STAR  T-LIGHT HOLDER ,1,0,1,0,0,0,1,0,0,0,,
2011-04-01,STAR  T-LIGHT HOLDER ,2,1,0,0,0,0,1,0,0,0,,
2011-06-01,STAR  T-LIGHT HOLDER ,14,2,0,0,0,0,1,0,0,0,,
2011-08-01,STAR  T-LIGHT HOLDER ,12,1,0,0,0,0,1,0,0,0,,
2011-09-01,STAR  T-LIGHT HOLDER ,2,2,0,0,0,0,1,0,0,0,,
2011-10-01,STAR  T-LIGHT HOLDER ,18,3,1,0,0,0,1,0,0,0,,
2011-11-01,STAR  T-LIGHT HOLDER ,29,5,0,0,0,0,1,0,0,0,,
2011-12-01,STAR  T-LIGHT HOLDER ,7,0,2,0,0,0,1,0,0,0,1.0,7.0
2010-01-01,STAR DECORATION PAINTED ZINC ,26,2,0,0,0,0,0,0,1,0,,
2010-03-01,STAR DECORATION PAINTED ZINC ,9,0,2,0,0,0,0,0,1,0,,
2010-06-01,STAR DECORATION PAINTED ZINC ,26,0,1,0,0,1,0,0,1,0,,
2010-09-01,STAR DECORATION PAINTED ZINC ,2,1,0,0,0,0,0,0,1,0,,
2010-10-01,STAR DECORATION PAINTED ZINC ,5,0,2,0,0,0,0,0,1,0,,
2010-12-01,STAR DECORATION PAINTED ZINC ,46,4,1,0,0,0,0,0,1,0,,
2011-01-01,STAR DECORATION PAINTED ZINC ,43,3,2,0,0,0,0,0,1,0,,
2011-02-01,STAR DECORATION PAINTED ZINC ,57,7,2,0,0,0,0,0,1,0,,
2011-03-01,STAR DECORATION PAINTED ZINC ,132,3,3,0,0,0,0,0,1,0,,
2011-04-01,STAR DECORATION PAINTED ZINC ,231,5,2,0,0,0,0,0,1,0,,
2011-05-01,STAR DECORATION PAINTED ZINC ,74,2,2,0,0,1,0,0,1,0,,
2011-06-01,STAR DECORATION PAINTED ZINC ,192,6,1,0,0,0,0,0,1,0,,
2011-07-01,STAR DECORATION PAINTED ZINC ,214,3,1,0,0,1,0,0,1,0,,
2011-08-01,STAR DECORATION PAINTED ZINC ,227,5,5,0,0,0,0,0,1,0,,
2011-09-01,STAR DECORATION PAINTED ZINC ,684,10,4,0,0,2,0,0,1,0,,
2011-10-01,STAR DECORATION PAINTED ZINC ,1052,22,11,0,0,2,0,0,1,0,,
2011-11-01,STAR DECORATION PAINTED ZINC ,1618,31,25,0,0,9,0,0,1,0,,
2011-12-01,STAR DECORATION PAINTED ZINC ,24,3,2,0,0,0,0,0,1,0,2.0,24.0
2010-01-01,STAR DECORATION RUSTIC,3,0,1,0,0,0,0,0,1,0,,
2010-03-01,STAR DECORATION RUSTIC,61,2,1,0,0,0,0,0,1,0,,
2010-05-01,STAR DECORATION RUSTIC,70,4,0,0,0,0,0,0,1,0,,
2010-06-01,STAR DECORATION RUSTIC,104,2,2,0,0,0,0,0,1,0,,
2010-07-01,STAR DECORATION RUSTIC,4,0,1,0,0,0,0,0,1,0,,
2010-08-01,STAR DECORATION RUSTIC,58,1,1,0,0,0,0,0,1,0,,
2010-09-01,STAR DECORATION RUSTIC,1,0,1,0,0,0,0,0,1,0,,
2010-12-01,STAR DECORATION RUSTIC,89,3,4,0,0,0,0,0,1,0,,
2011-01-01,STAR DECORATION RUSTIC,21,1,1,0,0,0,0,0,1,0,,
2011-02-01,STAR DECORATION RUSTIC,52,1,2,0,0,0,0,0,1,0,,
2011-03-01,STAR DECORATION RUSTIC,11,4,2,0,0,0,0,0,1,0,,
2011-04-01,STAR DECORATION RUSTIC,115,6,5,0,0,0,0,0,1,0,,
2011-05-01,STAR DECORATION RUSTIC,120,4,3,0,0,0,0,0,1,0,,
2011-06-01,STAR DECORATION RUSTIC,23,2,3,0,0,0,0,0,1,0,,
2011-07-01,STAR DECORATION RUSTIC,14,3,2,0,0,0,0,0,1,0,,
2011-08-01,STAR DECORATION RUSTIC,239,5,6,0,0,0,0,0,1,0,,
2011-09-01,STAR DECORATION RUSTIC,430,10,3,0,0,0,0,0,1,0,,
2011-10-01,STAR DECORATION RUSTIC,321,16,2,0,0,0,0,0,1,0,,
2011-11-01,STAR DECORATION RUSTIC,658,28,17,0,0,1,0,0,1,0,,
2011-12-01,STAR DECORATION RUSTIC,12,2,0,0,0,0,0,0,1,0,1.0,12.0
2010-01-01,STAR PORTABLE TABLE LIGHT ,15,3,1,0,0,0,0,0,1,0,,
2010-02-01,STAR PORTABLE TABLE LIGHT ,108,2,0,0,0,0,0,0,1,0,,
2010-05-01,STAR PORTABLE TABLE LIGHT ,2,1,0,0,0,0,0,0,1,0,,
2010-06-01,STAR PORTABLE TABLE LIGHT ,14,1,2,0,0,0,0,0,1,0,,
2010-08-01,STAR PORTABLE TABLE LIGHT ,2,1,0,0,0,0,0,0,1,0,,
2010-09-01,STAR PORTABLE TABLE LIGHT ,14,2,1,0,0,0,0,0,1,0,,
2010-10-01,STAR PORTABLE TABLE LIGHT ,7,1,1,0,0,0,0,0,1,0,,
2010-12-01,STAR PORTABLE TABLE LIGHT ,20,4,3,0,0,0,0,0,1,0,,
2011-01-01,STAR PORTABLE TABLE LIGHT ,2,0,1,0,0,0,0,0,1,0,,
2011-02-01,STAR PORTABLE TABLE LIGHT ,5,4,0,0,0,0,0,0,1,0,,
2011-03-01,STAR PORTABLE TABLE LIGHT ,-3,1,1,0,0,0,0,0,1,0,,
2011-04-01,STAR PORTABLE TABLE LIGHT ,3,0,0,0,0,2,0,0,1,0,,
2011-05-01,STAR PORTABLE TABLE LIGHT ,4,0,3,0,0,0,0,0,1,0,,
2011-06-01,STAR PORTABLE TABLE LIGHT ,52,2,2,0,0,0,0,0,1,0,,
2011-07-01,STAR PORTABLE TABLE LIGHT ,18,5,2,0,0,0,0,0,1,0,,
2011-08-01,STAR PORTABLE TABLE LIGHT ,6,1,1,0,0,0,0,0,1,0,,
2011-09-01,STAR PORTABLE TABLE LIGHT ,14,2,0,0,0,0,0,0,1,0,,
2011-11-01,STAR PORTABLE TABLE LIGHT ,6,0,0,0,0,1,0,0,1,0,,
2011-12-01,STAR PORTABLE TABLE LIGHT ,2,1,0,0,0,0,0,0,1,0,28.0,2.0
2011-01-01,STAR T-LIGHT HOLDER WILLIE WINKIE,16,2,1,0,0,0,0,0,1,0,,
2011-02-01,STAR T-LIGHT HOLDER WILLIE WINKIE,39,2,1,0,0,0,0,0,1,0,,
2011-03-01,STAR T-LIGHT HOLDER WILLIE WINKIE,27,3,0,0,0,0,0,0,1,0,,
2011-04-01,STAR T-LIGHT HOLDER WILLIE WINKIE,29,2,0,0,0,0,0,0,1,0,,
2011-05-01,STAR T-LIGHT HOLDER WILLIE WINKIE,42,3,0,0,0,2,0,0,1,0,,
2011-06-01,STAR T-LIGHT HOLDER WILLIE WINKIE,39,4,0,0,0,0,0,0,1,0,,
2011-07-01,STAR T-LIGHT HOLDER WILLIE WINKIE,72,3,0,0,0,1,0,0,1,0,,
2011-08-01,STAR T-LIGHT HOLDER WILLIE WINKIE,86,6,4,0,0,0,0,0,1,0,,
2011-09-01,STAR T-LIGHT HOLDER WILLIE WINKIE,301,20,2,0,0,2,0,0,1,0,,
2011-10-01,STAR T-LIGHT HOLDER WILLIE WINKIE,274,22,1,0,0,3,0,0,1,0,,
2011-11-01,STAR T-LIGHT HOLDER WILLIE WINKIE,195,22,12,0,0,3,0,0,1,0,,
2011-12-01,STAR T-LIGHT HOLDER WILLIE WINKIE,60,5,0,0,0,0,0,0,1,0,181.0,60.0
2010-01-01,STAR WOODEN CHRISTMAS DECORATION,41,4,1,0,0,0,0,0,1,0,,
2010-02-01,STAR WOODEN CHRISTMAS DECORATION,12,1,0,0,0,0,0,0,1,0,,
2010-03-01,STAR WOODEN CHRISTMAS DECORATION,21,1,2,0,0,0,0,0,1,0,,
2010-05-01,STAR WOODEN CHRISTMAS DECORATION,32,2,0,0,0,0,0,0,1,0,,
2010-06-01,STAR WOODEN CHRISTMAS DECORATION,59,1,3,0,0,1,0,0,1,0,,
2010-07-01,STAR WOODEN CHRISTMAS DECORATION,8,0,2,0,0,0,0,0,1,0,,
2010-08-01,STAR WOODEN CHRISTMAS DECORATION,5,1,1,0,0,0,0,0,1,0,,
2010-09-01,STAR WOODEN CHRISTMAS DECORATION,37,3,1,0,0,0,0,0,1,0,,
2010-10-01,STAR WOODEN CHRISTMAS DECORATION,13,1,2,0,0,0,0,0,1,0,,
2010-12-01,STAR WOODEN CHRISTMAS DECORATION,60,4,8,0,0,0,0,0,1,0,,
2011-01-01,STAR WOODEN CHRISTMAS DECORATION,111,1,3,0,0,0,0,0,1,0,,
2011-02-01,STAR WOODEN CHRISTMAS DECORATION,140,3,3,0,0,0,0,0,1,0,,
2011-03-01,STAR WOODEN CHRISTMAS DECORATION,39,3,2,0,0,1,0,0,1,0,,
2011-04-01,STAR WOODEN CHRISTMAS DECORATION,107,7,1,0,0,1,0,0,1,0,,
2011-05-01,STAR WOODEN CHRISTMAS DECORATION,82,5,2,0,0,1,0,0,1,0,,
2011-06-01,STAR WOODEN CHRISTMAS DECORATION,28,3,2,0,0,0,0,0,1,0,,
2011-07-01,STAR WOODEN CHRISTMAS DECORATION,42,4,2,0,0,0,0,0,1,0,,
2011-08-01,STAR WOODEN CHRISTMAS DECORATION,657,5,6,0,0,1,0,0,1,0,,
2011-09-01,STAR WOODEN CHRISTMAS DECORATION,317,21,5,0,0,2,0,0,1,0,,
2011-10-01,STAR WOODEN CHRISTMAS DECORATION,277,23,5,0,0,7,0,0,1,0,,
2011-11-01,STAR WOODEN CHRISTMAS DECORATION,581,41,16,0,0,5,0,0,1,0,,
2011-12-01,STAR WOODEN CHRISTMAS DECORATION,20,2,0,0,0,1,0,0,1,0,5.0,20.0
2011-01-01,STAR WREATH DECORATION WITH BELL,29,1,0,0,0,1,0,0,1,0,,
2011-02-01,STAR WREATH DECORATION WITH BELL,61,3,1,0,0,1,0,0,1,0,,
2011-03-01,STAR WREATH DECORATION WITH BELL,48,5,1,0,0,1,0,0,1,0,,
2011-04-01,STAR WREATH DECORATION WITH BELL,25,4,1,0,0,1,0,0,1,0,,
2011-05-01,STAR WREATH DECORATION WITH BELL,73,6,0,0,0,0,0,0,1,0,,
2011-06-01,STAR WREATH DECORATION WITH BELL,34,5,1,0,0,0,0,0,1,0,,
2011-07-01,STAR WREATH DECORATION WITH BELL,96,6,0,0,0,0,0,0,1,0,,
2011-08-01,STAR WREATH DECORATION WITH BELL,267,17,5,0,0,1,0,0,1,0,,
2011-09-01,STAR WREATH DECORATION WITH BELL,173,12,3,0,0,1,0,0,1,0,,
2011-10-01,STAR WREATH DECORATION WITH BELL,425,25,3,0,0,2,0,0,1,0,,
2011-11-01,STAR WREATH DECORATION WITH BELL,404,24,16,0,0,6,0,0,1,0,,
2011-12-01,STAR WREATH DECORATION WITH BELL,36,3,0,0,0,1,0,0,1,0,25.0,36.0
2010-10-01,STARFISH SOAP DISH,1,0,1,0,0,0,0,0,1,0,,
2011-01-01,STARFISH SOAP DISH,3,0,2,0,0,0,0,0,1,0,,
2011-02-01,STARFISH SOAP DISH,8,1,1,0,0,0,0,0,1,0,,
2011-03-01,STARFISH SOAP DISH,13,3,0,0,0,0,0,0,1,0,,
2011-04-01,STARFISH SOAP DISH,3,0,3,0,0,0,0,0,1,0,,
2011-05-01,STARFISH SOAP DISH,4,1,0,0,0,0,0,0,1,0,,
2011-06-01,STARFISH SOAP DISH,14,2,1,0,0,0,0,0,1,0,,
2011-07-01,STARFISH SOAP DISH,5,3,0,0,0,0,0,0,1,0,,
2011-08-01,STARFISH SOAP DISH,8,1,2,0,0,0,0,0,1,0,,
2011-09-01,STARFISH SOAP DISH,2,0,2,0,0,0,0,0,1,0,,
2011-10-01,STARFISH SOAP DISH,13,2,1,0,0,0,0,0,1,0,8.0,13.0
2010-01-01,STARS GIFT TAPE ,79,3,0,0,0,0,0,0,1,0,,
2010-02-01,STARS GIFT TAPE ,24,1,0,0,0,0,0,0,1,0,,
2010-03-01,STARS GIFT TAPE ,3,1,1,0,0,0,0,0,1,0,,
2010-05-01,STARS GIFT TAPE ,12,1,0,0,0,0,0,0,1,0,,
2010-09-01,STARS GIFT TAPE ,2,1,0,0,0,0,0,0,1,0,,
2010-10-01,STARS GIFT TAPE ,3,0,2,0,0,0,0,0,1,0,,
2010-12-01,STARS GIFT TAPE ,246,8,1,0,0,1,0,0,1,0,,
2011-01-01,STARS GIFT TAPE ,320,11,15,0,0,1,0,0,1,0,,
2011-02-01,STARS GIFT TAPE ,25,2,1,0,0,0,0,0,1,0,,
2011-03-01,STARS GIFT TAPE ,18,2,0,0,0,0,0,0,1,0,,
2011-04-01,STARS GIFT TAPE ,108,7,1,0,0,1,0,0,1,0,,
2011-05-01,STARS GIFT TAPE ,51,4,2,0,0,0,0,0,1,0,,
2011-06-01,STARS GIFT TAPE ,50,4,1,0,0,0,0,0,1,0,,
2011-07-01,STARS GIFT TAPE ,264,8,2,0,0,0,0,0,1,0,,
2011-08-01,STARS GIFT TAPE ,39,4,0,0,0,0,0,0,1,0,,
2011-09-01,STARS GIFT TAPE ,75,6,2,0,0,0,0,0,1,0,,
2011-10-01,STARS GIFT TAPE ,243,17,4,0,0,1,0,0,1,0,,
2011-11-01,STARS GIFT TAPE ,116,10,4,0,0,1,0,0,1,0,,
2011-12-01,STARS GIFT TAPE ,29,1,4,0,0,0,0,0,1,0,2.0,29.0
2011-01-01,STEEL SWEETHEART ROUND TABLE CREAM,3,3,0,0,0,0,0,0,1,0,,
2011-02-01,STEEL SWEETHEART ROUND TABLE CREAM,1,1,0,0,0,0,0,0,1,0,,
2011-03-01,STEEL SWEETHEART ROUND TABLE CREAM,1,1,0,0,0,0,0,0,1,0,,
2011-04-01,STEEL SWEETHEART ROUND TABLE CREAM,4,2,0,0,0,0,0,0,1,0,,
2011-05-01,STEEL SWEETHEART ROUND TABLE CREAM,15,3,4,0,0,0,0,0,1,0,,
2011-06-01,STEEL SWEETHEART ROUND TABLE CREAM,9,3,2,0,0,0,0,0,1,0,,
2011-07-01,STEEL SWEETHEART ROUND TABLE CREAM,3,2,0,0,0,0,0,0,1,0,,
2011-08-01,STEEL SWEETHEART ROUND TABLE CREAM,2,1,0,0,0,0,0,0,1,0,,
2011-10-01,STEEL SWEETHEART ROUND TABLE CREAM,3,2,0,0,0,0,0,0,1,0,7.0,3.0
2011-01-01,STOOL HOME SWEET HOME ,1,1,0,0,0,0,0,0,1,0,,
2011-02-01,STOOL HOME SWEET HOME ,2,2,1,0,0,1,0,0,1,0,,
2011-03-01,STOOL HOME SWEET HOME ,2,1,1,0,0,0,0,0,1,0,,
2011-04-01,STOOL HOME SWEET HOME ,8,6,1,0,0,0,0,0,1,0,,
2011-05-01,STOOL HOME SWEET HOME ,1,0,1,0,0,0,0,0,1,0,,
2011-06-01,STOOL HOME SWEET HOME ,14,8,0,0,0,1,0,0,1,0,,
2011-07-01,STOOL HOME SWEET HOME ,2,2,0,0,0,0,0,0,1,0,,
