YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,Quantity_bf1mm,0_cluster_bf1mm,1_cluster_bf1mm,2_cluster_bf1mm,3_cluster_bf1mm,4_cluster_bf1mm,predict_Quantity,importance_Quantity_bf1mm,importance_0_cluster_bf1mm,importance_1_cluster_bf1mm,importance_2_cluster_bf1mm,importance_3_cluster_bf1mm,importance_4_cluster_bf1mm
2011-12-01,SET 7 BABUSHKA NESTING BOXES,31,4,0,0,0,0,0,0,1,0,226,34,8,1,0,3,64.775,0.23,0.51,0.2,0.01,0.0,0.06
2011-12-01,SET 8 CANDLES VINTAGE DOILY,25,2,1,0,0,0,0,0,1,0,162,20,3,0,0,1,178.12,0.46,0.45,0.06,0.0,0.0,0.03
2011-12-01,SET OF 10 LANTERNS FAIRY LIGHT STAR,22,6,0,0,0,0,0,0,1,0,17,13,4,0,0,0,31.784666666666666,0.19,0.42,0.05,0.0,0.0,0.33
2011-12-01,SET OF 10 LED DOLLY LIGHTS,62,11,0,0,0,0,0,0,1,0,228,47,7,0,0,4,201.965,0.27,0.33,0.08,0.21,0.0,0.11
2011-12-01,SET OF 12  VINTAGE POSTCARD SET,30,2,0,0,0,0,1,0,0,0,338,21,2,0,0,2,311.24,0.37,0.52,0.02,0.0,0.0,0.09
2011-12-01,SET OF 12 FAIRY CAKE BAKING CASES,213,10,3,0,0,1,0,0,1,0,1458,70,21,1,0,4,878.35,0.36,0.23,0.28,0.03,0.0,0.1
2011-12-01,SET OF 12 FORK CANDLES,17,3,0,0,0,0,0,0,1,0,151,17,14,1,0,2,241.46,0.71,0.11,0.07,0.01,0.0,0.09
2011-11-01,SET OF 12 MINI BUNNIES IN A BUCKET,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,8.12,0.63,0.31,0.03,0.0,0.0,0.03
2011-12-01,SET OF 12 MINI LOAF BAKING CASES,180,6,3,0,0,0,0,0,1,0,984,52,20,1,0,1,570.32,0.35,0.34,0.12,0.03,0.0,0.15
2011-12-01,SET OF 12 T-LIGHTS VINTAGE DOILY,24,2,0,0,0,0,0,0,1,0,201,12,3,0,0,1,219.76,0.63,0.37,0.0,0.0,0.0,0.01
2011-12-01,SET OF 16 VINTAGE BLACK CUTLERY,14,0,3,0,0,0,0,0,1,0,2,0,1,0,0,1,12.299833333333334,0.34,0.15,0.47,0.0,0.0,0.04
2011-12-01,SET OF 16 VINTAGE PISTACHIO CUTLERY,15,0,2,0,0,0,1,0,0,0,14,1,4,0,0,0,75.822,0.45,0.22,0.3,0.0,0.0,0.02
2011-12-01,SET OF 16 VINTAGE RED CUTLERY,30,0,3,0,0,0,0,0,1,0,16,1,1,0,0,1,6.625,0.41,0.42,0.11,0.0,0.0,0.05
2011-12-01,SET OF 16 VINTAGE ROSE CUTLERY,7,0,2,0,0,0,0,0,1,0,14,4,2,0,0,0,25.322333333333333,0.51,0.24,0.19,0.0,0.0,0.06
2011-12-01,SET OF 16 VINTAGE SKY BLUE CUTLERY,6,1,2,0,0,0,0,0,1,0,14,2,1,0,0,1,24.826666666666668,0.22,0.12,0.59,0.0,0.0,0.08
2011-12-01,SET OF 2 CERAMIC CHRISTMAS REINDEER,48,4,0,0,0,0,0,0,1,0,388,3,0,1,0,0,136.18,0.41,0.27,0.15,0.04,0.0,0.13
2011-12-01,SET OF 2 CERAMIC CHRISTMAS TREES,157,4,1,0,0,0,0,0,1,0,242,23,4,0,0,2,203.2675,0.48,0.43,0.07,0.0,0.0,0.02
2011-12-01,SET OF 2 CERAMIC PAINTED HEARTS ,1,1,0,0,0,0,0,0,1,0,355,33,2,1,0,0,125.39,0.42,0.4,0.09,0.01,0.0,0.07
2011-12-01,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,75,4,2,0,0,0,0,0,1,0,238,18,8,0,0,4,293.94466666666665,0.38,0.28,0.17,0.0,0.0,0.17
2011-12-01,SET OF 2 ROUND TINS CAMEMBERT ,2,2,0,0,0,0,0,0,1,0,17,7,6,0,0,0,32.611666666666665,0.12,0.24,0.2,0.0,0.0,0.44
2011-12-01,SET OF 2 ROUND TINS DUTCH CHEESE,9,2,2,0,0,0,1,0,0,0,20,12,2,0,0,0,26.44666666666667,0.74,0.18,0.02,0.0,0.0,0.06
2011-12-01,SET OF 2 TEA TOWELS APPLE AND PEARS,127,5,0,0,0,0,0,0,1,0,117,29,7,0,0,2,154.71814285714282,0.37,0.28,0.26,0.03,0.0,0.06
2011-11-01,SET OF 2 TEA TOWELS PING MICROWAVE,13,0,7,0,0,2,1,0,0,0,14,2,4,0,0,3,6.165,0.57,0.11,0.09,0.0,0.0,0.23
2011-12-01,SET OF 2 TINS JARDIN DE PROVENCE,5,2,2,0,0,0,0,0,1,0,9,8,0,0,0,1,10.96438095238095,0.5,0.33,0.15,0.0,0.0,0.02
2011-12-01,SET OF 2 TINS VINTAGE BATHROOM ,1,0,1,0,0,0,0,0,1,0,9,4,1,0,0,0,18.028,0.58,0.25,0.17,0.0,0.0,0.0
2011-12-01,SET OF 2 TRAYS HOME SWEET HOME,12,5,0,0,0,1,0,0,1,0,58,20,4,0,0,1,55.61,0.46,0.1,0.07,0.0,0.0,0.37
2011-12-01,SET OF 2 WOODEN MARKET CRATES,4,2,1,0,0,0,1,0,0,0,46,15,6,0,0,0,56.0025,0.22,0.14,0.61,0.0,0.0,0.04
2011-12-01,SET OF 20 KIDS COOKIE CUTTERS,130,16,1,0,0,0,0,0,1,0,539,58,17,0,0,12,274.28041666666667,0.33,0.31,0.27,0.0,0.0,0.09
2011-12-01,SET OF 20 VINTAGE CHRISTMAS NAPKINS,110,9,2,0,0,1,0,0,1,0,1644,118,26,0,0,3,1335.0,0.25,0.42,0.28,0.0,0.0,0.04
2011-11-01,SET OF 3 BABUSHKA STACKING TINS,3,4,0,0,0,0,1,0,0,0,-3,1,0,0,0,0,-1.705,0.57,0.12,0.15,0.0,0.0,0.16
2011-12-01,SET OF 3 BIRD LIGHT PINK FEATHER ,34,2,3,0,0,0,0,0,1,0,484,38,15,0,0,2,163.39,0.24,0.29,0.32,0.0,0.0,0.15
2011-12-01,SET OF 3 BLACK FLYING DUCKS,6,0,3,0,0,0,0,0,1,0,77,6,2,0,0,1,70.57,0.14,0.22,0.62,0.0,0.0,0.02
2011-12-01,SET OF 3 BUTTERFLY COOKIE CUTTERS,160,12,3,0,0,1,0,0,1,0,651,64,25,0,0,3,334.245,0.21,0.43,0.28,0.01,0.0,0.07
2011-12-01,SET OF 3 CAKE TINS PANTRY DESIGN ,128,33,5,0,0,2,0,0,1,0,580,103,31,1,0,8,1021.59,0.17,0.39,0.23,0.04,0.0,0.17
2011-12-01,SET OF 3 CAKE TINS SKETCHBOOK,74,10,1,0,0,1,0,0,1,0,52,11,7,0,0,3,80.12,0.29,0.12,0.45,0.0,0.0,0.14
2011-12-01,SET OF 3 COLOURED  FLYING DUCKS,12,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,23.443999999999996,0.5,0.31,0.02,0.0,0.0,0.17
2011-10-01,SET OF 3 CONEY ISLAND OVAL BOXES,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2.0321666666666665,0.45,0.19,0.22,0.0,0.0,0.14
2011-12-01,SET OF 3 GOLD FLYING DUCKS,4,1,0,0,0,0,1,0,0,0,14,1,0,0,0,1,13.57,0.42,0.19,0.37,0.0,0.0,0.02
2011-12-01,SET OF 3 HANGING OWLS OLLIE BEAK,63,3,0,0,0,1,0,0,1,0,1046,72,13,1,0,10,818.79,0.28,0.38,0.19,0.06,0.0,0.09
2011-12-01,SET OF 3 HEART COOKIE CUTTERS,201,13,1,0,0,1,0,0,1,0,1392,67,19,0,0,5,322.49,0.29,0.25,0.28,0.05,0.0,0.14
2011-12-01,SET OF 3 NOTEBOOKS IN PARCEL,48,7,3,0,0,0,0,0,1,0,504,32,9,0,0,2,671.2516666666666,0.29,0.4,0.21,0.04,0.0,0.06
2011-11-01,SET OF 3 PANTRY WOODEN SPOONS,121,9,11,0,0,2,0,0,1,0,17,4,0,0,0,0,25.72,0.54,0.16,0.27,0.0,0.0,0.04
2011-12-01,SET OF 3 REGENCY CAKE TINS,145,19,3,0,0,4,0,0,1,0,598,87,34,2,0,9,745.1341666666667,0.23,0.18,0.31,0.11,0.0,0.16
2011-12-01,SET OF 3 WOODEN HEART DECORATIONS,83,9,1,0,0,5,0,0,1,0,838,86,22,0,0,17,794.11,0.33,0.3,0.11,0.0,0.0,0.27
2011-12-01,SET OF 3 WOODEN SLEIGH DECORATIONS,58,6,1,0,0,2,0,0,1,0,454,51,22,0,0,15,439.084,0.29,0.17,0.22,0.0,0.0,0.32
2011-12-01,SET OF 3 WOODEN STOCKING DECORATION,48,5,0,0,0,2,0,0,1,0,463,67,18,0,0,17,460.54,0.36,0.34,0.03,0.0,0.0,0.27
2011-12-01,SET OF 3 WOODEN TREE DECORATIONS,36,4,0,0,0,2,0,0,1,0,454,56,17,0,0,15,421.61,0.43,0.37,0.13,0.0,0.0,0.08
2011-12-01,SET OF 36 DINOSAUR PAPER DOILIES,40,1,2,0,0,0,0,0,1,0,45,8,3,0,0,0,21.56916666666667,0.35,0.11,0.35,0.0,0.0,0.19
2011-12-01,SET OF 36 DOILIES PANTRY DESIGN,84,7,5,0,0,1,0,0,1,0,1,1,0,0,0,0,67.19,0.35,0.35,0.16,0.07,0.0,0.08
2011-12-01,SET OF 36 DOILIES SPACEBOY DESIGN ,3,2,1,0,0,0,0,0,1,0,37,3,1,0,0,0,35.13466666666667,0.4,0.31,0.07,0.21,0.0,0.0
2011-12-01,SET OF 36 MUSHROOM PAPER DOILIES,7,1,0,0,0,0,1,0,0,0,17,5,0,0,0,0,5.436999999999999,0.83,0.17,0.0,0.0,0.0,0.0
2011-12-01,SET OF 36 PAISLEY FLOWER DOILIES,102,9,1,0,0,1,0,0,1,0,251,28,15,0,0,3,174.47549999999998,0.36,0.25,0.25,0.0,0.0,0.14
2011-11-01,SET OF 36 PANTRY PAPER DOILIES,33,5,11,0,0,0,0,0,1,0,14,3,2,0,0,1,6.031000000000001,0.26,0.6,0.14,0.0,0.0,0.0
2011-12-01,SET OF 36 TEATIME PAPER DOILIES,178,8,0,0,0,0,0,0,1,0,244,26,5,0,0,2,245.31000000000003,0.51,0.19,0.23,0.01,0.0,0.05
2011-12-01,SET OF 4 BLACK LOVEBIRD COASTERS,2,0,1,0,0,0,0,0,1,0,64,4,5,0,0,3,16.281666666666666,0.25,0.27,0.34,0.0,0.0,0.15
2011-11-01,SET OF 4 CAROUSEL PLACEMATS ,3,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,9.15961904761905,0.26,0.26,0.47,0.0,0.0,0.01
2011-12-01,SET OF 4 DIAMOND NAPKIN RINGS,1,0,1,0,0,0,1,0,0,0,-1,1,0,0,0,0,9.040000000000001,0.38,0.35,0.21,0.0,0.0,0.05
2011-12-01,SET OF 4 ENGLISH ROSE COASTERS,15,4,3,0,0,4,0,0,1,0,132,14,9,0,0,4,65.43,0.32,0.29,0.24,0.0,0.0,0.15
2011-12-01,SET OF 4 ENGLISH ROSE PLACEMATS,24,4,5,0,0,0,0,0,1,0,100,15,17,0,0,3,50.075,0.36,0.27,0.33,0.0,0.0,0.04
2011-12-01,SET OF 4 FAIRY CAKE PLACEMATS,12,1,2,0,0,3,1,0,0,0,27,3,1,0,0,2,10.068000000000001,0.35,0.46,0.15,0.0,0.0,0.04
2011-12-01,SET OF 4 FAIRY CAKE PLACEMATS ,8,0,2,0,0,2,1,0,0,0,55,6,2,0,0,1,54.84916666666667,0.35,0.36,0.22,0.0,0.0,0.07
2011-12-01,SET OF 4 GREEN CAROUSEL COASTERS,2,0,1,0,0,0,1,0,0,0,10,1,0,0,0,0,3.445,0.57,0.15,0.25,0.0,0.0,0.03
2011-12-01,SET OF 4 JAM JAR MAGNETS,171,7,0,0,0,0,0,0,1,0,393,36,4,0,0,1,182.6,0.38,0.29,0.21,0.02,0.0,0.09
2011-12-01,SET OF 4 KNICK KNACK TINS DOILEY ,29,6,0,0,0,0,0,0,1,0,6,1,0,0,0,0,47.44,0.49,0.12,0.16,0.05,0.0,0.18
2011-12-01,SET OF 4 KNICK KNACK TINS DOILY ,32,7,1,0,0,0,0,0,1,0,475,67,11,0,0,0,459.42,0.32,0.2,0.21,0.18,0.0,0.09
2011-12-01,SET OF 4 KNICK KNACK TINS LEAF,12,2,0,0,0,0,0,0,1,0,130,12,2,0,0,0,77.12,0.08,0.1,0.02,0.0,0.0,0.8
2011-11-01,SET OF 4 KNICK KNACK TINS LEAVES ,6,1,0,0,0,0,0,0,1,0,14,2,0,0,0,0,67.7,0.59,0.26,0.02,0.0,0.0,0.13
2011-12-01,SET OF 4 KNICK KNACK TINS LONDON ,50,7,2,0,0,0,0,0,1,0,235,48,7,0,0,1,307.46,0.34,0.32,0.1,0.07,0.0,0.18
2011-12-01,SET OF 4 KNICK KNACK TINS POPPIES,22,5,1,0,0,0,0,0,1,0,63,17,5,0,0,0,39.58666666666667,0.26,0.2,0.36,0.0,0.0,0.18
2011-12-01,SET OF 4 NAPKIN CHARMS 3 KEYS ,11,1,1,0,0,0,1,0,0,0,8,3,2,0,0,0,16.39,0.49,0.36,0.15,0.0,0.0,0.0
2011-12-01,SET OF 4 NAPKIN CHARMS CROWNS ,13,0,2,0,0,0,1,0,0,0,10,4,1,0,0,0,33.8025,0.63,0.31,0.05,0.0,0.0,0.01
2011-12-01,SET OF 4 NAPKIN CHARMS CUTLERY,9,1,1,0,0,0,0,0,1,0,66,10,3,0,0,1,238.2,0.45,0.21,0.28,0.0,0.0,0.06
2011-12-01,SET OF 4 NAPKIN CHARMS HEARTS,6,1,0,0,0,0,0,0,1,0,113,16,2,0,0,2,90.74,0.65,0.15,0.14,0.0,0.0,0.05
2011-12-01,SET OF 4 NAPKIN CHARMS INSTRUMENT,2,0,2,0,0,0,1,0,0,0,7,3,1,0,0,0,13.020999999999999,0.39,0.48,0.13,0.0,0.0,0.0
2011-12-01,SET OF 4 NAPKIN CHARMS LEAVES   ,7,0,2,0,0,0,1,0,0,0,47,5,3,0,0,0,12.59,0.56,0.32,0.12,0.0,0.0,0.0
2011-11-01,SET OF 4 NAPKIN CHARMS STARS   ,28,6,3,0,0,0,1,0,0,0,70,7,0,0,0,2,17.12,0.63,0.25,0.12,0.0,0.0,0.0
2011-12-01,SET OF 4 PANTRY JELLY MOULDS,410,21,3,0,0,3,0,0,0,1,1501,86,31,3,0,14,1211.1,0.23,0.1,0.09,0.42,0.0,0.15
2011-12-01,SET OF 4 PISTACHIO LOVEBIRD COASTER,2,0,2,0,0,0,0,0,1,0,9,3,4,0,0,0,29.254166666666666,0.33,0.17,0.38,0.0,0.0,0.11
2011-12-01,SET OF 4 POLKADOT COASTERS,3,2,0,0,0,0,0,0,1,0,19,4,5,0,0,1,8.396880952380952,0.5,0.29,0.2,0.0,0.0,0.01
2011-12-01,SET OF 4 POLKADOT PLACEMATS ,1,1,0,0,0,0,0,0,1,0,26,6,6,0,0,0,15.92516666666667,0.35,0.37,0.22,0.0,0.0,0.06
2011-12-01,SET OF 4 ROSE BOTANICAL CANDLES,4,0,2,0,0,0,1,0,0,0,275,44,5,0,0,2,209.27,0.46,0.38,0.16,0.0,0.0,0.0
2011-12-01,SET OF 4 SANTA PLACE SETTINGS,27,2,0,0,0,0,0,0,1,0,245,21,6,0,0,0,122.09,0.38,0.28,0.19,0.0,0.0,0.15
2011-12-01,SET OF 5 LUCKY CAT MAGNETS ,66,5,0,0,0,0,0,0,1,0,240,25,21,0,0,3,127.35,0.21,0.43,0.26,0.01,0.0,0.09
2011-12-01,SET OF 5 MINI GROCERY MAGNETS,26,6,0,0,0,0,0,0,1,0,211,42,4,0,0,1,88.58,0.47,0.22,0.23,0.03,0.0,0.05
2011-12-01,SET OF 5 PANCAKE DAY MAGNETS,152,6,0,0,0,0,0,0,0,1,232,35,5,0,0,0,201.07,0.35,0.36,0.23,0.02,0.0,0.04
2011-12-01,SET OF 6 3D KIT CARDS FOR KIDS,29,1,2,0,0,0,0,0,1,0,243,30,22,0,0,2,190.52,0.3,0.38,0.23,0.0,0.0,0.09
2011-12-01,SET OF 6 CAKE CHOPSTICKS,11,1,5,0,0,0,0,0,1,0,52,9,9,0,0,2,79.9,0.41,0.2,0.29,0.0,0.0,0.1
2011-12-01,SET OF 6 FUNKY BEAKERS,9,1,2,0,0,0,0,0,1,0,56,6,15,0,0,2,25.486666666666668,0.21,0.31,0.29,0.0,0.0,0.19
2011-12-01,SET OF 6 GIRLS CELEBRATION CANDLES,1,0,1,0,0,0,1,0,0,0,58,10,13,0,0,2,43.495,0.58,0.25,0.05,0.0,0.0,0.12
2011-12-01,SET OF 6 HALLOWEEN GHOST T-LIGHTS,8,1,3,0,0,0,1,0,0,0,49,4,2,0,0,0,-11.03,0.62,0.22,0.07,0.04,0.0,0.05
2011-12-01,SET OF 6 HEART CHOPSTICKS,9,1,2,0,0,0,0,0,1,0,45,14,6,0,0,2,92.00973809523808,0.38,0.27,0.22,0.0,0.0,0.13
2011-12-01,SET OF 6 HERB TINS SKETCHBOOK,32,7,3,0,0,0,0,0,1,0,51,17,13,0,0,3,73.39333333333335,0.18,0.14,0.53,0.0,0.0,0.15
2011-12-01,SET OF 6 KASHMIR FOLKART BAUBLES,7,3,0,0,0,0,1,0,0,0,5,2,0,0,0,0,105.3635,0.51,0.19,0.27,0.0,0.0,0.03
2011-12-01,SET OF 6 NATIVITY MAGNETS ,37,4,0,0,0,0,0,0,1,0,650,33,4,0,0,5,589.42,0.26,0.39,0.1,0.13,0.0,0.12
2011-11-01,SET OF 6 RIBBONS COUNTRY STYLE,49,10,1,0,0,0,1,0,0,0,13,1,1,0,0,0,46.12,0.46,0.41,0.08,0.06,0.0,0.0
2011-11-01,SET OF 6 RIBBONS PERFECTLY PRETTY  ,34,13,0,0,0,0,0,0,1,0,6,1,0,0,0,0,23.36,0.47,0.34,0.19,0.01,0.0,0.0
2011-12-01,SET OF 6 RIBBONS VINTAGE CHRISTMAS,56,8,2,0,0,0,0,0,1,0,819,97,34,0,0,1,742.28,0.42,0.36,0.09,0.0,0.0,0.12
2011-12-01,SET OF 6 SNACK LOAF BAKING CASES,179,6,2,0,0,1,0,0,1,0,626,44,17,0,0,2,394.25,0.22,0.31,0.37,0.04,0.0,0.06
2011-12-01,SET OF 6 SOLDIER SKITTLES,42,10,2,0,0,0,0,0,1,0,307,56,26,0,0,3,240.68,0.4,0.3,0.27,0.0,0.0,0.03
2011-12-01,SET OF 6 SPICE TINS PANTRY DESIGN,54,17,3,0,0,0,0,0,1,0,484,54,35,0,0,2,377.77,0.09,0.48,0.13,0.12,0.0,0.18
2011-12-01,SET OF 6 STRAWBERRY CHOPSTICKS,11,0,3,0,0,0,0,0,1,0,51,8,9,0,0,3,31.997785714285712,0.41,0.09,0.47,0.0,0.0,0.03
2011-12-01,SET OF 6 T-LIGHTS CACTI ,97,0,1,0,0,1,0,0,1,0,179,6,5,0,0,4,120.64,0.43,0.15,0.15,0.0,0.0,0.26
2011-12-01,SET OF 6 T-LIGHTS EASTER CHICKS,14,3,0,0,0,0,0,0,1,0,6,3,1,0,0,0,16.813333333333333,0.46,0.41,0.11,0.0,0.0,0.02
2011-12-01,SET OF 6 T-LIGHTS SANTA,13,2,1,0,0,0,0,0,1,0,424,42,9,0,0,6,228.38,0.38,0.38,0.03,0.0,0.0,0.21
2011-11-01,SET OF 6 T-LIGHTS SNOWMEN,276,29,9,0,0,4,0,0,1,0,157,27,3,0,0,5,100.3,0.28,0.51,0.14,0.0,0.0,0.07
2011-12-01,SET OF 6 T-LIGHTS TOADSTOOLS,17,5,3,0,0,0,0,0,1,0,86,15,14,0,0,1,48.7025,0.18,0.11,0.64,0.0,0.0,0.07
2011-12-01,SET OF 6 T-LIGHTS WEDDING CAKE ,6,1,0,0,0,0,1,0,0,0,18,1,0,0,0,0,7.877166666666665,0.7,0.15,0.15,0.0,0.0,0.0
2011-12-01,SET OF 6 TEA TIME BAKING CASES,174,5,3,0,0,1,0,0,1,0,903,53,9,0,0,3,414.08,0.55,0.29,0.12,0.0,0.0,0.03
2011-12-01,SET OF 6 VINTAGE NOTELETS KIT,40,3,0,0,0,0,1,0,0,0,145,1,1,0,0,0,32.72,0.54,0.07,0.36,0.0,0.0,0.03
2011-12-01,SET OF 60 I LOVE LONDON CAKE CASES ,98,5,2,0,0,0,0,0,1,0,1063,51,24,0,0,3,978.07,0.18,0.31,0.23,0.03,0.0,0.26
2011-12-01,SET OF 60 PANTRY DESIGN CAKE CASES ,327,12,4,0,0,2,0,0,1,0,909,59,23,1,0,4,1692.715,0.23,0.25,0.21,0.09,0.0,0.23
2011-12-01,SET OF 60 VINTAGE LEAF CAKE CASES ,200,6,3,0,0,2,0,0,1,0,348,45,10,0,0,3,498.9,0.23,0.52,0.07,0.0,0.0,0.17
2011-11-01,SET OF 72 GREEN PAPER DOILIES,3,1,0,0,0,0,1,0,0,0,6,2,0,0,0,0,2.948,0.78,0.22,0.0,0.0,0.0,0.0
2011-12-01,SET OF 72 PINK HEART PAPER DOILIES,192,5,4,0,0,0,0,0,1,0,497,26,15,0,0,2,311.07,0.41,0.28,0.24,0.0,0.0,0.07
2011-12-01,SET OF 72 RETROSPOT PAPER  DOILIES,93,8,1,0,0,0,0,0,1,0,754,52,7,0,0,3,450.61166666666674,0.11,0.11,0.52,0.0,0.0,0.25
2011-12-01,SET OF 72 SKULL PAPER  DOILIES,2,0,2,0,0,0,0,0,1,0,56,11,4,0,0,1,40.615,0.46,0.15,0.36,0.01,0.0,0.02
2011-12-01,SET OF 9 BLACK SKULL BALLOONS,87,6,0,0,0,0,0,0,1,0,215,19,6,0,0,0,295.4904166666667,0.53,0.31,0.11,0.01,0.0,0.04
2011-12-01,SET OF 9 HEART SHAPED BALLOONS,16,3,0,0,0,0,0,0,1,0,160,25,1,0,0,0,254.54,0.51,0.32,0.15,0.0,0.0,0.02
2011-12-01,SET OF PICTURE FRAME  STICKERS,6,1,0,0,0,0,0,0,1,0,5,1,2,0,0,0,16.520420634920637,0.24,0.37,0.39,0.0,0.0,0.0
2011-12-01,SET OF SALT AND PEPPER TOADSTOOLS,53,7,0,0,0,0,0,0,1,0,176,10,0,1,0,0,275.31523809523804,0.61,0.34,0.01,0.0,0.0,0.04
2011-11-01,SET OF SKULL WALL STICKERS,22,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,6.218833333333333,0.52,0.43,0.05,0.0,0.0,0.0
2011-12-01,SET OF TEA COFFEE SUGAR TINS PANTRY,100,13,3,0,0,1,0,0,1,0,454,41,15,2,0,2,869.03,0.11,0.12,0.33,0.14,0.0,0.3
2011-12-01,SET/10 BLUE POLKADOT PARTY CANDLES,56,8,1,0,0,0,0,0,1,0,559,22,1,1,0,2,225.5366666666667,0.51,0.29,0.15,0.03,0.0,0.04
2011-12-01,SET/10 IVORY POLKADOT PARTY CANDLES,-19,3,0,0,0,1,1,0,0,0,111,11,12,0,0,1,84.535,0.33,0.17,0.35,0.04,0.0,0.12
2011-12-01,SET/10 PINK POLKADOT PARTY CANDLES,156,13,1,0,0,0,0,0,1,0,624,23,2,1,0,2,384.6395,0.13,0.25,0.51,0.01,0.0,0.1
2011-12-01,SET/10 RED POLKADOT PARTY CANDLES,222,11,0,0,0,0,0,0,1,0,542,35,3,0,0,5,432.70563095238094,0.29,0.32,0.28,0.01,0.0,0.1
2011-12-01,SET/12 FUNKY FELT FLOWER PEG IN BAG,4,0,2,0,0,0,0,0,1,0,7,1,1,0,0,0,13.78,0.35,0.36,0.26,0.0,0.0,0.02
2011-12-01,SET/12 TAPER CANDLES,1,0,1,0,0,0,0,0,1,0,188,9,4,0,0,1,147.28,0.55,0.33,0.08,0.0,0.0,0.05
2011-12-01,SET/2 RED RETROSPOT TEA TOWELS ,119,4,5,0,0,0,0,0,1,0,137,19,12,0,0,5,281.77,0.2,0.43,0.29,0.01,0.0,0.06
2011-11-01,SET/20 FRUIT SALAD PAPER NAPKINS ,4,0,2,0,0,0,0,0,1,0,6,0,2,0,0,0,13.772666666666666,0.66,0.0,0.34,0.0,0.0,0.0
2011-12-01,SET/20 RED RETROSPOT PAPER NAPKINS ,430,17,6,1,0,2,0,0,1,0,1014,66,16,0,0,8,1108.06,0.15,0.26,0.5,0.05,0.0,0.04
2011-12-01,SET/20 STRAWBERRY PAPER NAPKINS ,58,11,1,0,0,0,0,0,1,0,78,10,2,0,0,0,385.44,0.47,0.21,0.27,0.03,0.0,0.03
2011-12-01,SET/3 CHRISTMAS DECOUPAGE CANDLES,27,2,2,0,0,0,0,0,1,0,27,0,1,0,0,1,36.6255,0.35,0.06,0.24,0.0,0.0,0.35
2011-12-01,SET/3 DECOUPAGE STACKING TINS,4,2,0,0,0,0,1,0,0,0,19,7,1,0,0,2,8.146166666666668,0.55,0.28,0.17,0.0,0.0,0.0
2011-12-01,SET/3 OCEAN SCENT CANDLE JEWEL BOX,7,3,0,0,0,0,0,0,1,0,82,7,4,0,0,2,24.430333333333333,0.11,0.12,0.38,0.0,0.0,0.4
2011-12-01,SET/3 POLKADOT STACKING TINS,5,2,0,0,0,0,0,0,1,0,3,1,0,0,0,0,2.736333333333333,0.44,0.28,0.24,0.0,0.0,0.04
2011-11-01,SET/3 POT PLANT CANDLES,2,1,0,0,0,0,0,0,1,0,16,2,1,0,0,0,5.954666666666667,0.2,0.27,0.12,0.0,0.0,0.41
2011-11-01,SET/3 RABBITS FLOWER SKIPPPING ROPE,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,14.271666666666668,0.56,0.2,0.24,0.0,0.0,0.0
2011-12-01,SET/3 RED GINGHAM ROSE STORAGE BOX,37,8,2,0,0,3,0,0,1,0,312,32,14,0,0,4,224.91083333333336,0.15,0.55,0.18,0.0,0.0,0.12
2011-12-01,SET/3 ROSE CANDLE IN JEWELLED BOX,10,3,0,0,0,0,0,0,1,0,90,7,7,0,0,2,29.44,0.34,0.18,0.46,0.0,0.0,0.03
2011-12-01,SET/3 VANILLA SCENTED CANDLE IN BOX,22,5,1,0,0,0,0,0,1,0,97,14,11,0,0,1,25.232999999999997,0.4,0.28,0.06,0.0,0.0,0.25
2011-12-01,SET/4 BADGES BALLOON GIRL,18,1,1,0,0,0,0,0,1,0,49,5,6,0,0,0,27.45516666666667,0.49,0.21,0.27,0.01,0.0,0.03
2011-12-01,SET/4 BADGES BEETLES,3,0,1,0,0,0,0,0,1,0,14,3,5,0,0,2,20.55,0.57,0.27,0.12,0.01,0.0,0.03
2011-12-01,SET/4 BADGES CUTE CREATURES,12,1,1,0,0,0,1,0,0,0,13,0,2,0,0,1,25.195666666666668,0.4,0.23,0.37,0.0,0.0,0.0
2011-12-01,SET/4 BADGES DOGS,17,1,1,0,0,0,1,0,0,0,39,3,8,0,0,2,34.912333333333336,0.47,0.07,0.38,0.0,0.0,0.08
2011-12-01,SET/4 BIRD MIRROR MAGNETS ,25,1,1,0,0,0,0,0,1,0,94,10,1,0,0,0,106.23,0.34,0.16,0.29,0.0,0.0,0.21
2011-12-01,SET/4 BLUE FLOWER CANDLES IN BOWL,3,1,0,0,0,0,1,0,0,0,11,3,0,0,0,0,8.375714285714286,0.5,0.48,0.02,0.0,0.0,0.0
2011-11-01,SET/4 BUTTERFLY MIRROR MAGNETS,39,3,0,0,0,0,1,0,0,0,24,1,0,0,0,0,2.8775,0.83,0.17,0.0,0.0,0.0,0.0
2011-11-01,SET/4 COLOURFUL MIXING BOWLS,14,6,1,0,0,1,0,0,1,0,1,1,0,0,0,0,3.256666666666667,0.35,0.26,0.22,0.0,0.0,0.16
